vid,match_id,stage,player1ringname,player1rank,player1character,player2ringname,player2rank,player2character,round_num,player1_rounds_won,p1ko,p1ro,p1ex,player2_rounds_won,p2ko,p2ro,p2ex,round_end_time
KJe9236ON9Q,60,21fc9ba0-8c66-4dbb-8768-50da3fd91b6d,Deep Mountain,n/a,0,Lei Fei,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
KJe9236ON9Q,1678,21fc9ba0-8c66-4dbb-8768-50da3fd91b6d,Deep Mountain,n/a,41,Lei Fei,n/a,44,Jean,1,1,1,0,0,0,0,0,0,17.30
KJe9236ON9Q,2790,21fc9ba0-8c66-4dbb-8768-50da3fd91b6d,Deep Mountain,n/a,41,Lei Fei,n/a,44,Jean,2,2,1,0,0,0,0,0,0,18.36
KJe9236ON9Q,3990,21fc9ba0-8c66-4dbb-8768-50da3fd91b6d,Deep Mountain,n/a,41,Lei Fei,n/a,44,Jean,3,3,1,0,0,0,0,0,0,14.31
KceJpEUoK9w,60,ef148d5a-196a-4211-82d1-5ee4c2b46e09,Genesis,n/a,0,Jean,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
KceJpEUoK9w,1400,ef148d5a-196a-4211-82d1-5ee4c2b46e09,Genesis,n/a,41,Jean,n/a,42,Jean,1,1,1,0,0,0,0,0,0,20.06
KceJpEUoK9w,2304,ef148d5a-196a-4211-82d1-5ee4c2b46e09,Genesis,n/a,41,Jean,n/a,42,Jean,2,2,1,0,0,0,0,0,0,24.06
KceJpEUoK9w,3947,ef148d5a-196a-4211-82d1-5ee4c2b46e09,Genesis,n/a,41,Jean,n/a,42,Jean,3,2,0,0,0,1,1,0,0,29.60
KhcnDgqCrlo,60,a88a002a-d943-4e76-a5d6-ecbded102721,City,n/a,0,Jacky,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
KhcnDgqCrlo,1288,a88a002a-d943-4e76-a5d6-ecbded102721,City,n/a,39,Jacky,n/a,43,Jean,1,0,0,0,0,1,1,0,0,26.06
KhcnDgqCrlo,3130,a88a002a-d943-4e76-a5d6-ecbded102721,City,n/a,39,Jacky,n/a,43,Jean,2,1,1,0,0,1,0,0,0,14.41
KhcnDgqCrlo,4008,a88a002a-d943-4e76-a5d6-ecbded102721,City,n/a,39,Jacky,n/a,43,Jean,3,1,0,0,0,2,1,0,0,25.60
Ki3BODXRfck,60,29c6457f-2bd2-4f6e-b7df-5c44df4b6c60,Genesis,n/a,0,Jacky,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
Ki3BODXRfck,1153,29c6457f-2bd2-4f6e-b7df-5c44df4b6c60,Genesis,n/a,41,Jacky,n/a,41,Jean,1,1,1,0,0,0,0,0,0,30.30
Ki3BODXRfck,2095,29c6457f-2bd2-4f6e-b7df-5c44df4b6c60,Genesis,n/a,41,Jacky,n/a,41,Jean,2,1,0,0,0,1,1,0,0,22.04
Ki3BODXRfck,3112,29c6457f-2bd2-4f6e-b7df-5c44df4b6c60,Genesis,n/a,41,Jacky,n/a,41,Jean,3,1,0,0,0,2,1,0,0,20.70
Ki3BODXRfck,4177,29c6457f-2bd2-4f6e-b7df-5c44df4b6c60,Genesis,n/a,41,Jacky,n/a,41,Jean,4,2,1,0,0,2,0,0,0,18.00
Ki3BODXRfck,5239,29c6457f-2bd2-4f6e-b7df-5c44df4b6c60,Genesis,n/a,41,Jacky,n/a,41,Jean,5,3,1,0,0,2,0,0,0,18.06
KtcFUONDhPQ,60,82b82a38-24f1-4e26-9359-f673ed7edb6a,Training Room,n/a,0,Vanessa,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
KtcFUONDhPQ,1678,82b82a38-24f1-4e26-9359-f673ed7edb6a,Training Room,n/a,41,Vanessa,n/a,42,Jean,1,0,0,0,0,1,1,0,0,15.76
KtcFUONDhPQ,2761,82b82a38-24f1-4e26-9359-f673ed7edb6a,Training Room,n/a,41,Vanessa,n/a,42,Jean,2,0,0,0,0,2,1,0,0,18.41
KtcFUONDhPQ,4022,82b82a38-24f1-4e26-9359-f673ed7edb6a,Training Room,n/a,41,Vanessa,n/a,42,Jean,3,0,0,0,0,3,1,0,0,12.60
Ku_-gKlVgp4,60,0e87b7f2-1de4-4d72-87f2-e88be717b665,Temple,n/a,0,Kage,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
Ku_-gKlVgp4,2155,0e87b7f2-1de4-4d72-87f2-e88be717b665,Temple,n/a,42,Kage,n/a,41,Jean,1,0,0,0,0,1,1,0,0,31.46
Ku_-gKlVgp4,3136,0e87b7f2-1de4-4d72-87f2-e88be717b665,Temple,n/a,42,Kage,n/a,41,Jean,2,0,0,0,0,2,1,0,0,21.36
Ku_-gKlVgp4,3823,0e87b7f2-1de4-4d72-87f2-e88be717b665,Temple,n/a,42,Kage,n/a,41,Jean,3,1,0,1,0,2,0,0,0,31.66
Ku_-gKlVgp4,4561,0e87b7f2-1de4-4d72-87f2-e88be717b665,Temple,n/a,42,Kage,n/a,41,Jean,4,1,0,0,0,3,1,0,0,30.20
L-07IHR6I_o,60,cdb9f4b7-afc5-4c08-9943-34b4c68bef85,City,n/a,0,Jean,n/a,0,Akira,0,0,0,0,0,0,0,0,0,n/a
L-07IHR6I_o,1546,cdb9f4b7-afc5-4c08-9943-34b4c68bef85,City,n/a,43,Jean,n/a,45,Akira,1,0,0,0,0,1,1,0,0,20.86
L-07IHR6I_o,2444,cdb9f4b7-afc5-4c08-9943-34b4c68bef85,City,n/a,43,Jean,n/a,45,Akira,2,0,0,0,0,2,1,0,0,24.06
L-07IHR6I_o,3347,cdb9f4b7-afc5-4c08-9943-34b4c68bef85,City,n/a,43,Jean,n/a,45,Akira,3,1,1,0,0,2,0,0,0,24.01
L-07IHR6I_o,4360,cdb9f4b7-afc5-4c08-9943-34b4c68bef85,City,n/a,43,Jean,n/a,45,Akira,4,2,1,0,0,2,0,0,0,20.36
L-07IHR6I_o,5128,cdb9f4b7-afc5-4c08-9943-34b4c68bef85,City,n/a,43,Jean,n/a,45,Akira,5,3,0,0,1,2,0,0,0,29.16
L2aIDQ5gMuM,70,16a22fb1-a120-436a-9862-8f00c5e5fe69,Deep Mountain,n/a,0,Goh,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
L2aIDQ5gMuM,1532,16a22fb1-a120-436a-9862-8f00c5e5fe69,Deep Mountain,n/a,41,Goh,n/a,42,Jean,1,0,0,0,0,1,1,0,0,19.01
L2aIDQ5gMuM,2498,16a22fb1-a120-436a-9862-8f00c5e5fe69,Deep Mountain,n/a,41,Goh,n/a,42,Jean,2,0,0,0,0,2,1,0,0,22.10
L2aIDQ5gMuM,3617,16a22fb1-a120-436a-9862-8f00c5e5fe69,Deep Mountain,n/a,41,Goh,n/a,42,Jean,3,1,1,0,0,2,0,0,0,17.66
L2aIDQ5gMuM,4626,16a22fb1-a120-436a-9862-8f00c5e5fe69,Deep Mountain,n/a,41,Goh,n/a,42,Jean,4,2,1,0,0,2,0,0,0,20.01
L2aIDQ5gMuM,5581,16a22fb1-a120-436a-9862-8f00c5e5fe69,Deep Mountain,n/a,41,Goh,n/a,42,Jean,5,3,1,0,0,2,0,0,0,22.36
L3aqdSOdsgs,60,eb5f42ca-7cd5-4dcf-9154-5b920fc2a0fe,River,n/a,0,Jean,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
L3aqdSOdsgs,1740,eb5f42ca-7cd5-4dcf-9154-5b920fc2a0fe,River,n/a,42,Jean,n/a,42,Jacky,1,0,0,0,0,1,1,0,0,11.31
L3aqdSOdsgs,3043,eb5f42ca-7cd5-4dcf-9154-5b920fc2a0fe,River,n/a,42,Jean,n/a,42,Jacky,2,1,1,0,0,1,0,0,0,10.01
L3aqdSOdsgs,4289,eb5f42ca-7cd5-4dcf-9154-5b920fc2a0fe,River,n/a,42,Jean,n/a,42,Jacky,3,1,0,0,0,2,0,1,0,13.70
L3aqdSOdsgs,6996,eb5f42ca-7cd5-4dcf-9154-5b920fc2a0fe,River,n/a,42,Jean,n/a,42,Jacky,4,2,1,0,0,2,0,0,0,10.76
LOsJHeHiYAk,60,ff9c6830-b5d6-4ffa-a0c3-ba3947aeda1d,Waterfalls,n/a,0,Lion,n/a,0,Jean,0,0,0,0,0,0,0,0,0,n/a
LOsJHeHiYAk,1379,ff9c6830-b5d6-4ffa-a0c3-ba3947aeda1d,Waterfalls,n/a,42,Lion,n/a,42,Jean,1,1,1,0,0,0,0,0,0,26.10
LOsJHeHiYAk,1972,ff9c6830-b5d6-4ffa-a0c3-ba3947aeda1d,Waterfalls,n/a,42,Lion,n/a,42,Jean,2,1,0,0,0,1,1,0,0,34.83
LOsJHeHiYAk,2630,ff9c6830-b5d6-4ffa-a0c3-ba3947aeda1d,Waterfalls,n/a,42,Lion,n/a,42,Jean,3,1,0,0,0,2,1,0,0,32.46
LOsJHeHiYAk,3622,ff9c6830-b5d6-4ffa-a0c3-ba3947aeda1d,Waterfalls,n/a,42,Lion,n/a,42,Jean,4,2,1,0,0,2,0,0,0,21.34
LOsJHeHiYAk,4425,ff9c6830-b5d6-4ffa-a0c3-ba3947aeda1d,Waterfalls,n/a,42,Lion,n/a,42,Jean,5,3,1,0,0,2,0,0,0,27.86
LT9OOegExhc,8161,e0dde98e-4bbd-4316-a71a-448075955996,City,n/a,0,Jacky,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,9763,e0dde98e-4bbd-4316-a71a-448075955996,City,n/a,21,Jacky,n/a,24,Pai,1,0,0,0,0,1,1,0,0,25.06
LT9OOegExhc,10856,e0dde98e-4bbd-4316-a71a-448075955996,City,n/a,21,Jacky,n/a,24,Pai,2,0,0,0,0,2,1,0,0,18.66
LT9OOegExhc,13151,e0dde98e-4bbd-4316-a71a-448075955996,City,n/a,21,Jacky,n/a,24,Pai,3,0,0,0,0,3,1,0,0,24.36
LT9OOegExhc,15898,fa742adb-3fdd-4ed5-94ea-ec84e79a5746,Great Wall,n/a,0,Kage,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,16975,fa742adb-3fdd-4ed5-94ea-ec84e79a5746,Great Wall,n/a,24,Kage,n/a,24,Pai,1,1,1,0,0,0,0,0,0,2.32
LT9OOegExhc,17821,fa742adb-3fdd-4ed5-94ea-ec84e79a5746,Great Wall,n/a,24,Kage,n/a,24,Pai,2,1,0,0,0,1,1,0,0,7.31
LT9OOegExhc,18785,fa742adb-3fdd-4ed5-94ea-ec84e79a5746,Great Wall,n/a,24,Kage,n/a,24,Pai,3,1,0,0,0,2,1,0,0,20.66
LT9OOegExhc,19481,fa742adb-3fdd-4ed5-94ea-ec84e79a5746,Great Wall,n/a,24,Kage,n/a,24,Pai,4,2,1,0,0,2,0,0,0,28.36
LT9OOegExhc,21701,fa742adb-3fdd-4ed5-94ea-ec84e79a5746,Great Wall,n/a,24,Kage,n/a,24,Pai,5,2,0,0,0,3,0,0,1,42.36
LT9OOegExhc,27165,4e98e537-5030-4838-8611-eee928ee7f3e,Great Wall,n/a,0,Pai,n/a,0,Lau,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,28477,4e98e537-5030-4838-8611-eee928ee7f3e,Great Wall,n/a,24,Pai,n/a,24,Lau,1,0,0,0,0,1,1,0,0,27.71
LT9OOegExhc,29188,4e98e537-5030-4838-8611-eee928ee7f3e,Great Wall,n/a,24,Pai,n/a,24,Lau,2,0,0,0,0,2,1,0,0,31.73
LT9OOegExhc,29967,4e98e537-5030-4838-8611-eee928ee7f3e,Great Wall,n/a,24,Pai,n/a,24,Lau,3,1,0,1,0,2,0,0,0,29.01
LT9OOegExhc,32988,4e98e537-5030-4838-8611-eee928ee7f3e,Great Wall,n/a,24,Pai,n/a,24,Lau,4,2,1,0,0,2,0,0,0,26.00
LT9OOegExhc,33814,4e98e537-5030-4838-8611-eee928ee7f3e,Great Wall,n/a,24,Pai,n/a,24,Lau,5,3,1,0,0,2,0,0,0,2.36
LT9OOegExhc,35318,5eaa845e-2e52-4717-a51d-4a13594bee14,Great Wall,n/a,0,Lion,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,36220,5eaa845e-2e52-4717-a51d-4a13594bee14,Great Wall,n/a,24,Lion,n/a,25,Pai,1,1,1,0,0,0,0,0,0,25.66
LT9OOegExhc,36806,5eaa845e-2e52-4717-a51d-4a13594bee14,Great Wall,n/a,24,Lion,n/a,25,Pai,2,1,0,0,0,1,0,1,0,36.71
LT9OOegExhc,37585,5eaa845e-2e52-4717-a51d-4a13594bee14,Great Wall,n/a,24,Lion,n/a,25,Pai,3,2,1,0,0,1,0,0,0,28.60
LT9OOegExhc,40554,5eaa845e-2e52-4717-a51d-4a13594bee14,Great Wall,n/a,24,Lion,n/a,25,Pai,4,2,0,0,0,2,1,0,0,14.66
LT9OOegExhc,41629,5eaa845e-2e52-4717-a51d-4a13594bee14,Great Wall,n/a,24,Lion,n/a,25,Pai,5,2,0,0,0,3,1,0,0,1.06
LT9OOegExhc,44814,8d1e85a1-fa5e-4502-8e68-aa9e6ad3dc7b,Temple,n/a,0,Pai,n/a,0,Blaze,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,48171,8d1e85a1-fa5e-4502-8e68-aa9e6ad3dc7b,Temple,n/a,25,Pai,n/a,25,Blaze,1,0,0,0,0,1,1,0,0,18.86
LT9OOegExhc,49084,8d1e85a1-fa5e-4502-8e68-aa9e6ad3dc7b,Temple,n/a,25,Pai,n/a,25,Blaze,2,1,1,0,0,1,0,0,0,1.06
LT9OOegExhc,52019,8d1e85a1-fa5e-4502-8e68-aa9e6ad3dc7b,Temple,n/a,25,Pai,n/a,25,Blaze,3,2,1,0,0,1,0,0,0,20.61
LT9OOegExhc,52846,8d1e85a1-fa5e-4502-8e68-aa9e6ad3dc7b,Temple,n/a,25,Pai,n/a,25,Blaze,4,2,0,0,0,2,1,0,0,24.00
LT9OOegExhc,53783,8d1e85a1-fa5e-4502-8e68-aa9e6ad3dc7b,Temple,n/a,25,Pai,n/a,25,Blaze,5,2,0,0,0,3,1,0,0,21.68
LT9OOegExhc,56907,a3cd9099-4402-4267-947e-8e6b9ddf3a90,City,n/a,0,Kage,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,57766,a3cd9099-4402-4267-947e-8e6b9ddf3a90,City,n/a,24,Kage,n/a,25,Pai,1,0,0,0,0,1,1,0,0,4.86
LT9OOegExhc,58455,a3cd9099-4402-4267-947e-8e6b9ddf3a90,City,n/a,24,Kage,n/a,25,Pai,2,0,0,0,0,2,0,0,1,31.86
LT9OOegExhc,59271,a3cd9099-4402-4267-947e-8e6b9ddf3a90,City,n/a,24,Kage,n/a,25,Pai,3,0,0,0,0,3,1,0,0,27.71
LT9OOegExhc,59995,b503b2c3-a147-454a-985b-03c492be3518,City,n/a,0,Kage,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,61441,b503b2c3-a147-454a-985b-03c492be3518,City,n/a,24,Kage,n/a,25,Pai,1,1,1,0,0,0,0,0,0,28.76
LT9OOegExhc,62410,b503b2c3-a147-454a-985b-03c492be3518,City,n/a,24,Kage,n/a,25,Pai,2,1,0,0,0,1,1,0,0,2.70
LT9OOegExhc,63449,b503b2c3-a147-454a-985b-03c492be3518,City,n/a,24,Kage,n/a,25,Pai,3,2,1,0,0,1,0,0,0,10.04
LT9OOegExhc,65183,b503b2c3-a147-454a-985b-03c492be3518,City,n/a,24,Kage,n/a,25,Pai,4,2,0,0,0,2,1,0,0,10.13
LT9OOegExhc,66329,b503b2c3-a147-454a-985b-03c492be3518,City,n/a,24,Kage,n/a,25,Pai,5,3,1,0,0,2,0,0,0,1.06
LT9OOegExhc,70660,ff26a3dd-d1c1-4417-9d43-d2e21da3cff3,Snow Mountain,n/a,0,Blaze,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,71795,ff26a3dd-d1c1-4417-9d43-d2e21da3cff3,Snow Mountain,n/a,23,Blaze,n/a,25,Pai,1,0,0,0,0,1,1,0,0,20.16
LT9OOegExhc,72934,ff26a3dd-d1c1-4417-9d43-d2e21da3cff3,Snow Mountain,n/a,23,Blaze,n/a,25,Pai,2,1,1,0,0,1,0,0,0,16.86
LT9OOegExhc,73887,ff26a3dd-d1c1-4417-9d43-d2e21da3cff3,Snow Mountain,n/a,23,Blaze,n/a,25,Pai,3,2,1,0,0,1,0,0,0,23.06
LT9OOegExhc,74810,ff26a3dd-d1c1-4417-9d43-d2e21da3cff3,Snow Mountain,n/a,23,Blaze,n/a,25,Pai,4,3,1,0,0,1,0,0,0,26.71
LT9OOegExhc,76854,06323b36-5734-4637-8469-d0b174253bc9,Snow Mountain,n/a,0,Akira,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,78590,06323b36-5734-4637-8469-d0b174253bc9,Snow Mountain,n/a,25,Akira,n/a,25,Pai,1,0,0,0,0,1,1,0,0,25.66
LT9OOegExhc,79582,06323b36-5734-4637-8469-d0b174253bc9,Snow Mountain,n/a,25,Akira,n/a,25,Pai,2,1,1,0,0,1,0,0,0,20.76
LT9OOegExhc,80637,06323b36-5734-4637-8469-d0b174253bc9,Snow Mountain,n/a,25,Akira,n/a,25,Pai,3,2,1,0,0,1,0,0,0,18.60
LT9OOegExhc,81347,06323b36-5734-4637-8469-d0b174253bc9,Snow Mountain,n/a,25,Akira,n/a,25,Pai,4,2,0,0,0,2,1,0,0,29.06
LT9OOegExhc,85319,06323b36-5734-4637-8469-d0b174253bc9,Snow Mountain,n/a,25,Akira,n/a,25,Pai,5,2,0,0,0,3,1,0,0,14.01
LT9OOegExhc,89103,02d227d7-1d5b-4cd8-bde9-83612b847fc3,Genesis,n/a,0,Pai,n/a,0,Kage Maru,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,90215,02d227d7-1d5b-4cd8-bde9-83612b847fc3,Genesis,n/a,23,Pai,n/a,27,Kage Maru,1,0,0,0,0,1,1,0,0,19.36
LT9OOegExhc,91521,02d227d7-1d5b-4cd8-bde9-83612b847fc3,Genesis,n/a,23,Pai,n/a,27,Kage Maru,2,0,0,0,0,2,1,0,0,14.10
LT9OOegExhc,92430,02d227d7-1d5b-4cd8-bde9-83612b847fc3,Genesis,n/a,23,Pai,n/a,27,Kage Maru,3,0,0,0,0,3,1,0,0,25.66
LT9OOegExhc,93934,3015ba5e-09da-427c-bfe6-4b5b6737666b,Grassland,n/a,0,Kage Maru,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,95914,3015ba5e-09da-427c-bfe6-4b5b6737666b,Grassland,n/a,24,Kage Maru,n/a,25,Pai,1,0,0,0,0,1,1,0,0,20.16
LT9OOegExhc,97071,3015ba5e-09da-427c-bfe6-4b5b6737666b,Grassland,n/a,24,Kage Maru,n/a,25,Pai,2,1,1,0,0,1,0,0,0,14.63
LT9OOegExhc,97960,3015ba5e-09da-427c-bfe6-4b5b6737666b,Grassland,n/a,24,Kage Maru,n/a,25,Pai,3,1,0,0,0,2,1,0,0,20.70
LT9OOegExhc,98742,3015ba5e-09da-427c-bfe6-4b5b6737666b,Grassland,n/a,24,Kage Maru,n/a,25,Pai,4,2,1,0,0,2,0,0,0,7.16
LT9OOegExhc,101076,3015ba5e-09da-427c-bfe6-4b5b6737666b,Grassland,n/a,24,Kage Maru,n/a,25,Pai,5,2,0,0,0,3,1,0,0,30.16
LT9OOegExhc,103360,c3ec040f-134d-4304-a959-de48e0ee5b17,City,n/a,0,Akira,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,104970,c3ec040f-134d-4304-a959-de48e0ee5b17,City,n/a,23,Akira,n/a,25,Pai,1,1,1,0,0,0,0,0,0,28.00
LT9OOegExhc,105953,c3ec040f-134d-4304-a959-de48e0ee5b17,City,n/a,23,Akira,n/a,25,Pai,2,2,1,0,0,0,0,0,0,19.31
LT9OOegExhc,107319,c3ec040f-134d-4304-a959-de48e0ee5b17,City,n/a,23,Akira,n/a,25,Pai,3,3,1,0,0,0,0,0,0,27.00
LT9OOegExhc,110803,c20ebd33-7ca6-482b-8580-9fd23a671799,Deep Mountain,n/a,0,Goh,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,111744,c20ebd33-7ca6-482b-8580-9fd23a671799,Deep Mountain,n/a,24,Goh,n/a,25,Pai,1,1,1,0,0,0,0,0,0,25.36
LT9OOegExhc,112724,c20ebd33-7ca6-482b-8580-9fd23a671799,Deep Mountain,n/a,24,Goh,n/a,25,Pai,2,2,1,0,0,0,0,0,0,19.60
LT9OOegExhc,113362,c20ebd33-7ca6-482b-8580-9fd23a671799,Deep Mountain,n/a,24,Goh,n/a,25,Pai,3,2,0,0,0,1,1,0,0,31.36
LT9OOegExhc,120474,c20ebd33-7ca6-482b-8580-9fd23a671799,Deep Mountain,n/a,24,Goh,n/a,25,Pai,4,3,1,0,0,1,0,0,0,20.60
LT9OOegExhc,127798,b5cf7051-acf7-4f85-9378-c37559729f04,Sumo Ring,n/a,0,Eileen,n/a,0,Sarah,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,129260,b5cf7051-acf7-4f85-9378-c37559729f04,Sumo Ring,n/a,30,Eileen,n/a,25,Sarah,1,1,1,0,0,0,0,0,0,23.70
LT9OOegExhc,131910,b5cf7051-acf7-4f85-9378-c37559729f04,Sumo Ring,n/a,30,Eileen,n/a,25,Sarah,2,1,0,0,0,1,0,1,0,21.76
LT9OOegExhc,133804,b5cf7051-acf7-4f85-9378-c37559729f04,Sumo Ring,n/a,30,Eileen,n/a,25,Sarah,3,1,0,0,0,2,1,0,0,2.70
LT9OOegExhc,135767,b5cf7051-acf7-4f85-9378-c37559729f04,Sumo Ring,n/a,30,Eileen,n/a,25,Sarah,4,1,0,0,0,3,1,0,0,21.31
LT9OOegExhc,138831,eb3edb4d-2dbc-4da5-bf59-c76690c60a38,Temple,n/a,0,Aoi,n/a,0,Jacky,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,140081,eb3edb4d-2dbc-4da5-bf59-c76690c60a38,Temple,n/a,30,Aoi,n/a,26,Jacky,1,1,1,0,0,0,0,0,0,14.04
LT9OOegExhc,144944,eb3edb4d-2dbc-4da5-bf59-c76690c60a38,Temple,n/a,30,Aoi,n/a,26,Jacky,2,2,1,0,0,0,0,0,0,21.06
LT9OOegExhc,152347,eb3edb4d-2dbc-4da5-bf59-c76690c60a38,Temple,n/a,30,Aoi,n/a,26,Jacky,3,2,0,0,0,1,1,0,0,18.60
LT9OOegExhc,153026,eb3edb4d-2dbc-4da5-bf59-c76690c60a38,Temple,n/a,30,Aoi,n/a,26,Jacky,4,2,0,0,0,2,1,0,0,32.08
LT9OOegExhc,154033,eb3edb4d-2dbc-4da5-bf59-c76690c60a38,Temple,n/a,30,Aoi,n/a,26,Jacky,5,2,0,0,0,3,1,0,0,2.60
LT9OOegExhc,154937,1c418f9a-dbe9-434c-b82f-1290e4561359,City,n/a,0,Vanessa,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,156184,1c418f9a-dbe9-434c-b82f-1290e4561359,City,n/a,29,Vanessa,n/a,25,Pai,1,0,0,0,0,1,1,0,0,16.36
LT9OOegExhc,157884,1c418f9a-dbe9-434c-b82f-1290e4561359,City,n/a,29,Vanessa,n/a,25,Pai,2,1,1,0,0,1,0,0,0,1.66
LT9OOegExhc,159182,1c418f9a-dbe9-434c-b82f-1290e4561359,City,n/a,29,Vanessa,n/a,25,Pai,3,2,1,0,0,1,0,0,0,12.01
LT9OOegExhc,161825,1c418f9a-dbe9-434c-b82f-1290e4561359,City,n/a,29,Vanessa,n/a,25,Pai,4,3,1,0,0,1,0,0,0,21.68
LT9OOegExhc,164589,0f0459cf-e596-49b9-a820-b3ad39b06b51,Sumo Ring,n/a,0,Vanessa,n/a,0,Aoi,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,165509,0f0459cf-e596-49b9-a820-b3ad39b06b51,Sumo Ring,n/a,29,Vanessa,n/a,34,Aoi,1,0,0,0,0,1,0,1,0,29.16
LT9OOegExhc,167475,0f0459cf-e596-49b9-a820-b3ad39b06b51,Sumo Ring,n/a,29,Vanessa,n/a,34,Aoi,2,0,0,0,0,2,1,0,0,18.76
LT9OOegExhc,170338,0f0459cf-e596-49b9-a820-b3ad39b06b51,Sumo Ring,n/a,29,Vanessa,n/a,34,Aoi,3,0,0,0,0,3,0,0,1,66.00
LT9OOegExhc,174842,a0da296f-e999-41a0-9152-1499ce122418,Training Room,n/a,0,Aoi,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,175792,a0da296f-e999-41a0-9152-1499ce122418,Training Room,n/a,34,Aoi,n/a,25,Pai,1,0,0,0,0,1,1,0,0,28.16
LT9OOegExhc,176854,a0da296f-e999-41a0-9152-1499ce122418,Training Room,n/a,34,Aoi,n/a,25,Pai,2,0,0,0,0,2,1,0,0,21.13
LT9OOegExhc,177691,a0da296f-e999-41a0-9152-1499ce122418,Training Room,n/a,34,Aoi,n/a,25,Pai,3,1,1,0,0,2,0,0,0,2.60
LT9OOegExhc,179686,a0da296f-e999-41a0-9152-1499ce122418,Training Room,n/a,34,Aoi,n/a,25,Pai,4,1,0,0,0,3,1,0,0,23.01
LT9OOegExhc,192290,fd010b81-eea2-4d12-a3b9-bf70e526586c,City,n/a,0,Aoi,n/a,0,Taka,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,193160,fd010b81-eea2-4d12-a3b9-bf70e526586c,City,n/a,34,Aoi,n/a,31,Taka,1,0,0,0,0,1,1,0,0,22.64
LT9OOegExhc,194212,fd010b81-eea2-4d12-a3b9-bf70e526586c,City,n/a,34,Aoi,n/a,31,Taka,2,1,1,0,0,1,0,0,0,19.76
LT9OOegExhc,195269,fd010b81-eea2-4d12-a3b9-bf70e526586c,City,n/a,34,Aoi,n/a,31,Taka,3,1,0,0,0,2,1,0,0,2.76
LT9OOegExhc,197292,fd010b81-eea2-4d12-a3b9-bf70e526586c,City,n/a,34,Aoi,n/a,31,Taka,4,1,0,0,0,3,1,0,0,19.01
LT9OOegExhc,201676,537bda2a-2298-4f12-a0b2-42de5a2869d2,Palace,n/a,0,Taka,n/a,0,Eileen,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,202529,537bda2a-2298-4f12-a0b2-42de5a2869d2,Palace,n/a,31,Taka,n/a,30,Eileen,1,1,1,0,0,0,0,0,0,32.00
LT9OOegExhc,203589,537bda2a-2298-4f12-a0b2-42de5a2869d2,Palace,n/a,31,Taka,n/a,30,Eileen,2,1,0,0,0,1,1,0,0,19.81
LT9OOegExhc,204315,537bda2a-2298-4f12-a0b2-42de5a2869d2,Palace,n/a,31,Taka,n/a,30,Eileen,3,1,0,0,0,2,1,0,0,30.30
LT9OOegExhc,204966,537bda2a-2298-4f12-a0b2-42de5a2869d2,Palace,n/a,31,Taka,n/a,30,Eileen,4,2,1,0,0,2,0,0,0,3.71
LT9OOegExhc,208003,537bda2a-2298-4f12-a0b2-42de5a2869d2,Palace,n/a,31,Taka,n/a,30,Eileen,5,2,0,0,0,3,1,0,0,17.10
LT9OOegExhc,216467,c0de10be-099e-49d5-a01f-47257d5f11aa,Temple,n/a,0,Taka,n/a,0,Pai,0,0,0,0,0,0,0,0,0,n/a
LT9OOegExhc,217372,c0de10be-099e-49d5-a01f-47257d5f11aa,Temple,n/a,31,Taka,n/a,0,Pai,1,0,0,0,0,1,0,1,0,30.70
